temperature_2m,relative_humidity_2m,cloud_cover_high,cloud_cover_mid,cloud_cover_low,surface_pressure,wind_gusts_10m,wind_direction_10m,wind_speed_100m,soil_moisture_100_to_255cm,target
28.1,81,100,8,0,1005.8,19.8,222,21.7,0.338,0
28.0,82,100,8,0,1006.3,19.8,223,21.1,0.338,0
27.6,82,100,17,0,1006.3,19.4,217,21.0,0.338,0
27.4,82,100,17,1,1005.7,20.5,212,20.0,0.338,0
27.0,84,97,3,1,1005.3,18.7,213,18.4,0.338,0
26.6,86,100,7,0,1004.6,16.9,215,18.9,0.338,0
26.8,85,100,3,1,1004.3,18.7,219,19.4,0.338,0
26.7,84,99,4,1,1004.4,17.6,218,18.2,0.338,0
26.6,85,99,6,2,1004.5,15.8,215,18.2,0.338,0
27.3,83,100,7,1,1004.9,17.6,216,18.1,0.338,0
29.4,76,99,19,2,1005.7,18.0,208,12.4,0.338,0
30.1,71,100,14,2,1005.9,23.8,214,14.0,0.338,0
30.7,69,97,11,16,1005.7,31.3,232,17.5,0.338,0
31.5,66,100,39,20,1005.7,30.2,242,17.2,0.338,0
31.8,63,100,18,12,1005.2,32.8,243,20.2,0.338,0
32.0,63,100,23,9,1004.7,33.8,230,19.5,0.338,0
30.5,73,96,20,15,1004.3,31.0,180,16.2,0.338,0
30.9,72,85,17,9,1003.6,29.2,167,16.3,0.338,0
30.8,76,97,11,9,1002.8,29.2,173,15.2,0.338,0
30.2,78,96,8,12,1002.6,25.9,171,12.3,0.338,0
30.0,81,100,4,2,1003.5,18.4,113,7.8,0.338,0
29.2,88,98,5,2,1004.3,10.8,27,2.7,0.338,0
28.8,79,100,28,0,1005.5,11.2,233,15.5,0.338,0
28.9,75,100,98,1,1006.3,14.4,246,19.4,0.338,0
28.5,71,100,4,1,1006.4,25.2,242,24.8,0.338,0
27.9,74,99,5,1,1007.1,24.5,247,20.5,0.338,0
27.2,78,100,4,2,1006.6,16.6,248,17.3,0.338,0
26.7,82,100,1,3,1006.1,13.0,264,14.6,0.338,0
26.6,83,100,11,1,1005.5,9.7,260,14.0,0.338,0
26.5,84,98,17,0,1005.3,11.5,254,15.1,0.338,0
26.2,86,100,2,1,1005.2,10.1,246,12.9,0.338,0
26.4,86,100,5,1,1005.4,7.9,240,13.1,0.338,0
26.2,87,87,6,0,1005.6,12.6,252,15.9,0.338,0
27.0,86,100,4,1,1006.2,12.6,261,13.4,0.338,0
29.3,80,100,18,3,1006.5,14.0,227,11.5,0.338,0
30.0,72,100,2,9,1006.7,24.8,220,15.5,0.338,0
30.8,69,100,4,12,1006.8,29.2,224,17.5,0.338,0
31.2,66,100,10,15,1006.7,33.8,235,20.6,0.338,0
30.8,70,100,22,9,1006.4,37.4,221,17.8,0.338,0
31.4,67,99,10,19,1005.5,39.6,219,19.9,0.338,0
31.7,66,99,29,15,1004.4,41.4,229,19.0,0.338,0
31.4,66,99,22,10,1003.9,40.3,216,16.5,0.338,0
31.0,70,100,47,13,1003.9,35.3,216,9.4,0.338,0
30.3,75,100,15,6,1003.7,15.5,203,7.9,0.338,0
30.0,75,100,15,3,1004.4,11.2,239,13.2,0.338,0
29.0,74,100,60,1,1005.5,20.2,256,20.1,0.338,0
28.6,78,100,34,3,1006.0,18.7,277,20.2,0.338,0
27.6,78,100,100,0,1006.6,29.9,252,23.4,0.338,1
27.5,79,100,65,0,1007.4,22.7,253,19.9,0.338,1
26.8,84,100,3,0,1007.6,17.3,246,18.4,0.338,1
26.1,88,100,14,0,1007.1,16.2,244,18.8,0.338,1
25.9,90,100,1,0,1006.3,17.6,237,20.6,0.338,1
25.9,91,100,0,0,1005.8,22.3,240,22.5,0.338,1
25.9,92,100,7,0,1005.2,21.2,233,16.4,0.338,1
26.0,93,100,14,0,1004.9,14.0,239,16.3,0.338,0
25.9,94,100,2,0,1004.6,13.0,227,15.0,0.338,0
26.0,93,100,1,5,1005.0,11.5,216,14.4,0.338,0
26.5,91,100,0,7,1005.4,14.0,212,15.6,0.338,0
28.1,85,100,99,1,1005.9,16.2,203,15.8,0.338,0
28.9,79,100,100,14,1006.4,25.9,208,12.5,0.338,1
28.5,82,100,99,24,1006.4,24.8,204,13.5,0.338,1
29.4,76,100,58,23,1006.3,23.0,217,13.1,0.338,1
29.2,78,100,32,18,1005.8,22.7,227,13.7,0.338,0
29.8,75,100,100,15,1004.8,24.8,224,14.5,0.338,0
29.2,78,100,100,19,1004.2,25.2,219,16.1,0.338,0
29.4,78,100,100,10,1003.6,30.2,219,14.8,0.338,0
28.9,80,100,98,14,1003.1,30.2,213,12.7,0.338,1
28.8,81,100,16,10,1003.1,18.4,208,11.6,0.338,0
28.5,83,100,38,23,1004.0,17.3,209,13.9,0.338,0
27.8,87,100,6,12,1004.9,16.9,199,15.5,0.338,0
28.0,86,100,100,12,1004.8,10.8,231,14.0,0.338,0
27.8,87,100,100,2,1005.4,14.0,209,15.6,0.338,0
27.8,88,100,99,0,1005.7,15.8,199,17.3,0.338,0
27.8,88,100,100,1,1005.7,15.5,216,16.3,0.338,0
27.6,88,100,90,5,1005.3,16.2,226,16.6,0.338,0
27.5,87,100,85,16,1004.7,16.2,239,17.7,0.338,0
27.2,87,93,4,11,1003.9,18.0,241,18.5,0.338,0
27.0,87,100,0,9,1003.8,18.4,230,17.7,0.338,0
26.9,86,100,11,12,1003.9,16.9,222,18.0,0.338,0
27.0,85,100,10,4,1004.0,19.1,221,19.3,0.338,0
27.0,85,100,21,8,1004.4,19.1,217,19.3,0.338,0
27.4,84,100,36,1,1004.6,19.8,212,18.7,0.338,0
28.9,80,99,15,1,1005.4,23.0,202,15.6,0.338,0
29.3,76,97,60,16,1006.0,31.3,224,15.4,0.338,1
28.0,82,99,89,36,1006.3,32.4,248,16.2,0.338,1
27.5,87,100,48,34,1006.3,32.4,217,9.7,0.338,0
27.2,87,100,58,12,1005.2,18.4,231,11.7,0.338,0
28.8,83,100,8,1,1004.6,24.1,199,14.6,0.338,1
28.7,80,100,12,30,1003.9,36.7,191,19.4,0.338,1
29.5,80,100,10,5,1003.0,37.1,195,16.8,0.338,0
29.9,79,100,25,34,1002.6,40.0,196,20.4,0.338,1
29.4,78,100,48,25,1002.3,36.4,218,16.1,0.338,1
28.6,83,100,36,0,1003.0,22.7,207,14.1,0.338,0
28.2,82,100,0,1,1002.7,18.4,214,19.5,0.338,0
28.4,85,100,47,4,1004.0,21.6,198,16.2,0.338,0
28.4,87,100,100,0,1004.6,13.3,211,14.7,0.338,0
28.2,88,100,100,0,1004.8,13.0,223,15.5,0.338,0
27.9,86,100,5,3,1005.3,17.6,229,17.9,0.338,0
27.3,88,100,100,2,1005.0,19.4,229,20.8,0.338,1
27.2,88,100,42,7,1005.0,19.8,231,19.9,0.338,0
27.0,88,100,5,2,1004.4,21.2,231,17.1,0.338,0
26.8,89,100,21,9,1003.9,14.4,232,16.8,0.338,0
27.0,88,100,14,13,1003.9,16.2,220,18.4,0.338,0
27.1,86,100,6,1,1004.0,17.3,216,18.8,0.338,0
27.1,86,100,14,15,1004.5,18.0,217,18.0,0.338,0
27.4,86,100,7,3,1004.7,16.2,206,16.0,0.338,0
28.9,80,79,100,84,1005.2,24.5,189,18.9,0.338,0
29.2,79,47,26,26,1005.2,28.4,199,15.3,0.338,1
30.0,77,100,30,62,1005.4,36.0,206,18.8,0.338,0
30.2,77,99,35,4,1005.4,37.4,201,15.9,0.338,1
30.6,74,100,16,63,1004.7,38.2,212,16.6,0.338,0
30.0,75,100,49,62,1004.3,43.2,236,22.9,0.338,1
29.2,80,100,12,32,1003.4,33.5,213,13.5,0.338,1
29.4,76,100,34,68,1002.6,42.8,202,27.3,0.338,1
27.9,86,100,63,2,1002.7,44.3,194,16.9,0.338,1
28.4,84,100,55,1,1002.9,25.9,199,16.6,0.338,0
28.6,84,100,51,10,1003.4,23.0,192,17.8,0.338,0
28.5,84,99,2,1,1003.5,22.7,226,16.6,0.338,0
29.0,78,100,16,7,1004.4,15.1,247,17.6,0.338,0
28.7,76,100,12,5,1005.3,20.5,258,22.3,0.338,0
28.0,77,100,15,2,1006.0,21.6,266,21.1,0.338,0
27.5,80,100,10,3,1006.5,19.8,263,19.0,0.338,1
27.1,81,99,99,3,1006.5,17.3,257,19.8,0.338,0
27.2,80,91,100,2,1006.4,17.3,241,19.1,0.338,0
27.3,81,100,100,1,1006.0,17.3,240,18.0,0.338,0
27.0,84,100,97,0,1005.6,15.5,231,15.9,0.338,0
26.9,86,100,20,4,1005.5,11.9,229,15.0,0.338,0
26.8,88,79,66,5,1005.7,11.2,207,15.1,0.338,0
27.1,86,99,21,4,1006.0,15.5,209,18.5,0.338,0
27.8,84,100,30,3,1006.2,19.1,202,19.0,0.338,0
28.6,80,90,100,4,1006.8,15.1,207,17.4,0.338,0
29.0,78,86,100,9,1007.2,22.0,197,18.2,0.338,0
29.3,77,89,100,9,1007.1,23.4,191,14.8,0.338,0
30.1,72,85,100,9,1006.9,26.6,228,17.8,0.338,0
30.1,69,82,99,13,1006.6,33.8,238,19.4,0.338,0
31.6,65,92,93,17,1005.7,33.1,244,20.4,0.338,0
32.0,63,80,97,10,1004.5,32.8,246,18.8,0.338,0
31.4,64,95,26,9,1003.5,29.9,228,15.2,0.338,0
28.5,81,100,86,29,1003.9,31.0,269,13.9,0.338,1
27.8,81,99,20,1,1003.3,22.3,99,2.4,0.338,1
27.9,83,100,25,0,1003.9,10.4,124,8.3,0.338,0
27.6,86,100,9,10,1004.5,10.1,155,8.4,0.338,0
25.5,96,100,100,16,1006.0,22.0,252,12.6,0.338,1
26.0,93,100,9,6,1006.3,13.0,201,10.5,0.338,1
26.0,95,97,5,1,1006.6,6.1,63,6.1,0.338,0
26.2,92,92,14,0,1007.0,8.6,206,13.9,0.338,0
26.6,91,85,1,1,1007.0,16.9,238,19.9,0.338,0
26.1,89,100,2,0,1006.6,19.4,251,20.4,0.338,0
25.6,89,100,2,1,1005.9,18.4,264,19.9,0.338,0
25.5,88,100,1,0,1005.6,17.3,257,19.0,0.338,0
25.8,87,100,2,0,1005.8,15.5,244,18.0,0.338,0
25.9,87,100,12,1,1005.9,14.8,235,16.0,0.338,0
25.9,88,98,6,4,1006.4,11.9,233,14.8,0.338,0
26.9,86,100,2,4,1006.7,11.2,223,14.1,0.338,0
29.1,79,100,10,14,1006.5,14.8,211,13.3,0.338,0
30.0,73,100,12,12,1007.1,24.8,222,15.5,0.338,1
30.5,70,99,6,13,1007.1,27.4,221,16.1,0.338,0
30.9,68,100,12,21,1006.9,30.2,227,18.1,0.338,0
31.6,66,99,13,15,1006.2,31.3,233,16.6,0.338,1
31.6,68,97,20,19,1005.7,32.4,208,14.1,0.338,1
31.9,69,93,28,19,1004.3,34.2,195,12.8,0.338,0
31.2,71,85,34,38,1003.1,29.9,171,17.3,0.338,0
31.5,70,86,14,1,1002.6,32.0,208,9.9,0.338,0
31.5,70,91,8,5,1002.2,19.8,172,10.1,0.338,0
31.5,70,95,14,7,1002.6,16.6,237,14.8,0.338,0
30.4,65,98,12,1,1003.9,29.2,244,27.1,0.338,0
29.0,77,91,6,4,1004.9,16.2,217,21.5,0.338,0
28.5,73,92,15,0,1005.9,22.7,250,21.7,0.338,0
27.8,76,98,16,1,1006.8,19.1,251,18.6,0.338,0
27.3,79,97,8,0,1006.8,15.5,247,18.0,0.338,0
26.8,81,98,3,0,1006.6,14.8,247,16.9,0.338,0
26.4,83,99,0,0,1006.1,13.0,249,15.2,0.338,0
26.2,84,98,0,0,1005.3,11.5,249,16.0,0.338,0
26.1,84,99,0,0,1005.1,13.3,249,17.5,0.338,0
26.2,84,35,0,0,1005.2,14.4,252,18.0,0.338,0
26.0,85,100,0,0,1005.5,14.0,261,16.6,0.338,0
25.9,86,98,5,0,1005.9,12.2,268,16.2,0.338,0
26.5,84,62,0,0,1006.1,13.7,263,16.1,0.338,0
28.9,76,99,0,0,1006.4,20.2,239,15.0,0.338,0
30.1,71,71,2,0,1006.7,24.8,247,15.1,0.338,0
31.0,67,64,1,0,1006.4,25.2,238,12.3,0.338,0
31.9,64,13,5,16,1006.2,32.0,254,13.6,0.338,0
32.3,63,76,4,9,1005.8,32.8,232,10.7,0.338,0
32.5,64,96,9,14,1004.9,23.8,199,11.1,0.338,1
32.3,66,100,26,49,1003.9,32.4,181,12.1,0.338,0
31.6,69,91,32,14,1003.2,25.2,167,13.7,0.338,0
31.8,67,98,50,6,1002.2,25.9,180,13.9,0.338,0
31.1,68,17,17,9,1002.2,24.5,174,16.1,0.338,0
29.4,79,7,39,1,1002.5,30.2,178,22.0,0.338,0
28.8,85,93,14,6,1003.5,29.5,184,19.3,0.338,0
29.2,84,100,4,1,1004.5,24.5,188,24.4,0.338,0
29.0,86,100,3,0,1005.1,26.6,190,23.5,0.338,0
29.0,89,99,4,6,1006.0,24.1,210,19.3,0.338,0
28.8,82,100,8,0,1006.6,20.5,245,20.8,0.338,0
27.9,73,98,2,0,1006.4,22.0,256,22.4,0.338,0
27.2,72,93,1,0,1006.1,19.4,255,22.9,0.338,0
26.9,75,99,1,0,1005.5,19.4,242,20.5,0.338,0
26.6,77,98,5,0,1005.4,16.9,247,21.3,0.338,0
26.5,79,98,5,0,1005.5,18.4,243,20.6,0.338,0
26.1,83,99,0,0,1005.8,16.6,248,14.9,0.338,0
26.0,84,99,0,0,1006.0,9.0,248,11.0,0.338,0
27.5,80,100,0,0,1006.6,7.6,223,9.6,0.338,0
29.5,75,96,0,0,1007.4,9.0,210,6.4,0.338,0
30.8,68,100,0,0,1007.9,15.8,210,7.7,0.338,0
31.7,64,100,0,0,1007.6,17.6,224,7.6,0.338,0
32.6,61,100,0,0,1007.6,17.6,202,6.9,0.338,0
32.9,62,100,9,2,1006.8,20.2,193,8.2,0.338,0
32.7,64,100,11,3,1005.9,24.5,182,11.4,0.338,0
32.5,64,89,21,0,1005.1,27.4,174,13.6,0.338,0
32.2,62,93,16,1,1004.1,27.4,171,13.8,0.338,0
32.0,61,91,4,0,1003.5,27.7,179,15.7,0.338,0
31.5,63,98,9,4,1003.5,27.0,174,16.8,0.338,0
30.4,72,98,6,0,1004.0,27.4,175,19.8,0.338,0
29.3,81,96,6,3,1005.0,28.8,189,23.5,0.338,0
29.5,85,56,27,2,1006.2,21.2,195,21.2,0.338,0
29.4,82,29,16,13,1007.1,28.1,205,24.7,0.338,1
28.8,82,35,9,2,1007.6,27.4,202,21.6,0.338,0
28.3,85,27,12,2,1008.1,23.0,221,15.3,0.338,0
27.9,86,93,18,6,1008.3,12.2,219,13.4,0.338,0
27.8,85,96,8,4,1007.8,11.5,220,15.4,0.338,0
27.4,87,99,7,0,1007.1,11.5,241,13.5,0.338,0
27.0,88,100,4,0,1006.7,9.0,263,13.6,0.338,0
26.6,86,100,2,0,1006.4,9.0,266,14.0,0.338,0
26.2,87,100,1,0,1006.8,9.0,248,12.1,0.338,0
26.1,87,100,3,0,1007.3,7.6,234,11.4,0.338,0
27.1,83,100,10,1,1008.2,10.1,241,12.4,0.338,0
29.2,78,100,0,0,1009.0,10.8,270,6.7,0.338,0
30.9,68,100,0,0,1009.5,15.8,245,7.6,0.338,0
32.2,60,100,0,0,1009.5,21.2,236,11.0,0.338,0
33.0,58,100,1,1,1009.2,24.5,229,11.5,0.338,0
33.5,57,100,3,3,1008.3,26.6,216,11.9,0.338,0
33.7,57,100,7,3,1007.9,30.2,192,13.0,0.338,0
33.7,55,100,14,7,1007.3,30.6,179,13.0,0.338,0
32.9,59,100,7,1,1005.9,32.0,177,18.1,0.338,0
32.4,62,100,5,0,1005.4,32.8,185,15.9,0.338,0
31.4,64,100,2,0,1005.5,32.8,180,21.1,0.338,0
30.5,73,100,0,0,1005.3,31.3,189,21.1,0.338,0
29.4,80,100,1,0,1006.1,29.9,188,22.1,0.338,0
29.6,82,100,1,0,1007.3,14.8,186,15.7,0.338,0
29.1,87,100,0,0,1008.1,19.4,194,14.9,0.338,0
28.9,88,100,0,0,1008.6,13.7,201,13.5,0.338,0
28.6,87,21,0,0,1008.9,11.5,209,14.3,0.338,0
28.4,88,100,0,8,1008.9,11.2,234,13.2,0.338,0
28.1,88,96,0,5,1008.5,10.8,243,14.4,0.338,0
27.7,83,83,0,0,1007.9,14.8,260,17.3,0.338,0
27.0,82,98,0,0,1007.7,14.8,264,14.9,0.338,0
26.6,83,90,1,0,1007.7,10.4,260,12.4,0.338,0
26.4,85,3,1,0,1007.9,8.6,255,13.0,0.338,0
26.0,87,1,1,0,1007.9,8.6,247,11.8,0.338,0
26.9,84,100,1,0,1008.3,7.9,254,11.2,0.338,0
29.0,76,100,1,0,1008.8,9.0,270,4.7,0.338,0
30.9,66,100,1,0,1009.4,15.1,255,7.1,0.338,0
32.0,59,100,0,0,1009.0,18.7,244,8.8,0.338,0
33.2,55,100,1,0,1008.6,20.5,234,8.8,0.338,0
33.7,54,100,2,0,1007.8,20.2,211,7.9,0.338,0
33.8,54,100,10,6,1007.1,21.2,196,8.5,0.338,0
33.8,56,100,9,8,1005.7,21.2,187,8.2,0.338,0
34.2,54,99,8,5,1004.9,23.4,189,7.9,0.338,0
33.2,58,96,9,8,1004.4,24.8,171,12.7,0.338,0
32.2,60,72,11,5,1004.3,27.7,180,16.7,0.338,0
31.0,67,96,6,3,1004.8,29.2,187,19.3,0.338,0
29.9,75,9,10,1,1005.7,28.4,185,20.8,0.338,0
29.9,77,71,17,1,1006.0,15.5,185,17.5,0.338,0
29.9,82,100,5,4,1007.2,17.6,201,17.7,0.338,0
29.6,87,81,2,5,1007.5,20.9,193,19.3,0.338,0
29.4,87,79,2,4,1007.5,20.9,206,15.1,0.338,0
29.0,88,60,5,3,1007.4,13.3,236,12.4,0.338,0
28.6,87,53,6,0,1006.9,8.6,249,12.3,0.338,0
28.2,86,100,4,0,1006.3,8.6,246,12.0,0.338,0
27.7,85,100,2,0,1005.8,9.7,257,13.2,0.338,0
27.2,84,100,1,2,1006.0,10.8,264,13.3,0.338,0
26.8,86,100,0,1,1006.3,10.4,262,11.6,0.338,0
26.5,87,100,0,1,1006.9,7.6,252,11.2,0.338,0
27.3,83,98,0,0,1007.5,9.7,254,11.6,0.338,0
29.5,76,81,0,0,1008.2,10.8,302,4.5,0.338,0
31.0,69,61,1,0,1008.4,15.1,283,5.7,0.338,0
32.3,62,100,5,7,1008.2,20.9,284,6.9,0.338,0
33.5,56,100,5,8,1008.0,21.2,255,8.5,0.338,0
34.5,53,100,7,8,1007.4,24.8,225,10.8,0.338,0
33.4,56,100,27,22,1006.5,29.9,198,14.9,0.338,1
33.5,56,100,28,6,1005.2,30.2,191,12.0,0.338,1
33.3,55,100,22,1,1004.1,28.8,171,15.2,0.338,0
33.5,52,100,16,0,1003.8,29.9,180,14.4,0.338,0
32.3,59,99,7,17,1004.1,25.9,211,11.9,0.338,0
31.5,65,71,7,14,1004.7,23.0,208,12.7,0.338,0
30.5,71,100,1,0,1005.5,19.8,183,12.6,0.338,0
30.4,72,100,4,2,1006.2,23.0,194,14.7,0.338,0
30.0,77,100,7,3,1007.0,17.3,202,14.7,0.338,0
29.8,83,100,3,6,1007.4,16.9,190,15.4,0.338,0
29.6,84,100,1,0,1007.3,17.6,191,16.5,0.338,0
28.9,85,100,9,3,1007.1,20.5,203,15.8,0.338,0
28.9,86,100,4,10,1006.5,15.8,227,12.6,0.338,0
28.3,83,100,3,0,1005.7,16.9,268,16.8,0.338,0
27.5,77,100,2,0,1005.5,19.4,270,18.5,0.338,0
27.0,78,100,1,0,1005.4,17.6,272,16.6,0.338,0
26.9,80,100,1,0,1005.9,13.7,268,14.8,0.338,0
26.5,83,100,2,0,1006.3,11.9,254,11.7,0.338,0
27.3,80,100,0,0,1007.3,9.0,233,7.7,0.338,0
29.1,71,100,1,0,1007.6,15.1,258,8.4,0.338,0
30.7,65,100,0,0,1008.1,17.6,246,7.8,0.338,0
32.3,58,100,0,0,1008.1,22.3,214,8.4,0.338,0
33.5,53,100,2,1,1008.0,23.8,197,8.1,0.338,0
33.9,54,100,4,7,1007.0,25.2,192,9.3,0.338,0
33.9,55,100,5,6,1005.9,26.6,175,10.3,0.338,0
34.0,50,100,15,12,1004.5,30.6,172,13.7,0.338,1
29.7,72,100,38,47,1005.2,32.8,229,17.4,0.338,1
29.6,75,100,16,14,1004.6,28.8,252,15.9,0.338,1
29.8,74,100,4,3,1004.7,27.7,202,10.0,0.338,0
29.5,75,100,4,2,1005.3,18.7,194,9.8,0.338,0
29.0,78,100,8,1,1006.2,15.8,188,9.5,0.338,0
28.5,78,100,28,58,1007.0,21.2,253,14.3,0.338,1
26.0,90,100,8,1,1007.4,23.0,210,5.8,0.338,1
26.1,90,100,1,1,1008.0,7.6,95,2.8,0.338,0
26.1,91,100,2,0,1008.3,6.5,66,2.7,0.338,0
26.1,92,100,0,0,1007.9,8.3,80,5.3,0.338,0
26.1,93,100,7,1,1007.4,7.2,132,6.5,0.338,0
26.4,93,100,6,1,1006.7,11.9,129,12.5,0.338,0
26.6,93,100,1,0,1006.4,11.9,128,11.6,0.338,0
26.7,92,100,1,1,1006.4,8.3,144,11.3,0.338,0
26.9,90,100,3,8,1007.0,6.1,218,10.2,0.338,0
26.8,90,100,2,11,1007.6,3.2,252,8.8,0.338,0
27.5,87,100,4,13,1008.4,8.3,273,8.2,0.338,0
30.2,71,100,3,12,1008.4,12.6,173,6.2,0.338,0
30.8,67,100,4,14,1008.9,24.1,183,13.4,0.338,0
31.5,64,100,7,13,1008.8,27.0,179,13.9,0.338,0
32.2,62,100,7,17,1008.6,30.6,175,15.7,0.338,0
32.4,61,100,7,5,1008.4,33.5,167,17.6,0.338,0
32.2,61,100,10,6,1007.6,37.4,171,21.0,0.338,0
32.0,62,100,10,9,1006.6,40.0,176,22.4,0.338,1
31.0,67,100,3,6,1006.4,39.2,180,20.7,0.338,0
30.6,68,100,2,5,1006.5,35.3,191,17.4,0.338,0
30.1,70,100,3,16,1006.5,31.3,200,20.0,0.338,0
28.1,78,100,15,37,1007.2,34.9,205,18.5,0.338,0
28.2,78,100,8,8,1007.8,27.4,195,14.3,0.338,0
28.2,82,100,6,17,1007.9,10.4,300,8.3,0.338,0
27.9,89,100,9,6,1008.3,7.6,68,3.9,0.338,0
28.0,88,100,2,9,1009.1,3.2,180,7.5,0.338,0
27.9,88,100,8,36,1009.9,6.5,209,10.3,0.338,1
27.8,85,100,19,4,1009.4,10.8,159,12.5,0.338,1
27.5,87,100,14,3,1008.7,12.2,153,12.7,0.338,0
27.0,91,100,6,0,1008.1,10.4,149,9.1,0.338,0
27.1,91,100,4,0,1007.7,5.4,162,7.4,0.338,0
26.8,92,99,8,2,1008.1,5.4,254,8.6,0.338,0
26.4,94,99,9,0,1008.3,8.6,272,11.2,0.338,0
25.8,95,83,14,0,1008.7,8.6,295,10.1,0.338,0
26.4,92,86,13,0,1009.6,7.6,270,6.9,0.338,0
28.0,84,100,87,0,1010.3,12.2,323,5.9,0.338,0
29.2,76,100,98,0,1010.6,11.9,315,4.1,0.338,0
30.2,70,100,100,0,1010.5,10.8,270,3.2,0.338,0
30.4,67,100,100,0,1010.6,11.2,256,4.2,0.338,0
30.6,66,100,86,0,1010.3,10.8,235,3.1,0.338,0
31.3,64,100,79,2,1009.6,11.9,173,3.8,0.338,0
31.5,64,99,83,7,1008.7,13.3,158,4.4,0.338,0
31.5,64,99,94,5,1007.4,15.5,137,5.6,0.338,0
31.5,65,95,12,11,1006.8,20.2,144,9.3,0.338,0
31.0,65,100,13,8,1006.9,20.2,162,10.2,0.338,0
29.9,70,100,22,3,1007.6,19.4,180,14.2,0.338,0
27.2,82,100,37,35,1009.8,33.1,243,28.4,0.338,1
29.0,75,100,37,22,1009.9,19.4,247,17.8,0.338,0
28.0,79,100,33,0,1011.0,20.2,249,13.4,0.338,0
27.6,82,100,0,0,1011.4,15.1,263,13.5,0.338,0
27.4,85,100,30,0,1011.5,13.7,257,11.6,0.338,0
27.2,87,100,20,0,1011.3,10.1,277,11.1,0.338,0
26.9,89,100,28,0,1010.9,9.4,273,9.3,0.338,0
26.6,89,100,100,0,1010.5,7.2,266,9.4,0.338,0
26.5,89,100,100,0,1009.9,7.9,266,10.7,0.338,0
26.5,87,99,96,0,1009.5,5.0,254,9.8,0.338,0
26.5,85,82,2,1,1009.4,7.9,279,10.5,0.338,0
25.9,88,88,37,0,1009.7,7.6,273,10.1,0.338,0
26.6,85,70,50,0,1010.1,7.2,266,8.6,0.338,0
29.3,74,99,92,0,1011.0,11.5,287,5.0,0.338,0
30.5,66,100,7,0,1011.5,19.1,283,9.4,0.338,0
32.1,58,99,3,12,1011.0,25.6,279,10.0,0.338,0
33.0,55,98,16,9,1010.5,26.3,285,8.8,0.338,0
33.3,53,100,8,7,1009.8,27.0,283,9.6,0.338,0
34.2,51,100,4,10,1008.8,29.5,263,12.8,0.338,0
30.5,67,98,31,40,1008.3,42.8,242,25.6,0.338,1
30.2,71,100,1,6,1006.8,42.8,224,7.7,0.338,0
29.8,74,99,8,4,1006.3,20.5,220,11.9,0.338,0
29.9,75,100,1,3,1005.9,20.5,210,10.9,0.338,0
29.5,76,100,9,2,1006.5,19.1,210,9.8,0.338,0
29.0,80,100,4,1,1006.9,14.4,187,8.7,0.338,0
29.5,73,100,13,0,1007.4,17.3,225,13.3,0.338,0
29.1,75,100,6,0,1008.0,13.0,229,13.6,0.338,0
28.9,77,100,1,0,1008.5,11.9,235,14.2,0.338,0
28.6,77,100,7,0,1009.0,15.5,245,16.4,0.338,0
28.2,77,100,20,0,1008.9,16.6,253,17.1,0.338,0
27.7,77,99,34,0,1008.4,16.2,249,16.6,0.338,0
27.3,78,81,85,0,1007.8,15.8,255,15.9,0.338,0
27.0,78,75,10,0,1007.7,15.5,269,16.8,0.338,0
26.5,79,90,12,0,1007.4,15.8,271,16.4,0.338,0
26.2,81,100,98,0,1007.6,14.4,264,15.7,0.338,0
26.0,82,94,1,0,1008.0,16.2,270,17.1,0.338,0
26.6,81,99,6,0,1008.5,17.3,273,18.6,0.338,0
28.6,72,100,100,0,1008.8,14.8,274,12.8,0.338,0
29.5,69,96,89,0,1009.1,22.7,275,15.2,0.338,0
30.8,64,100,0,0,1008.9,31.3,283,18.9,0.338,0
32.9,57,100,11,3,1008.6,37.4,284,18.4,0.338,0
33.0,54,100,38,8,1008.1,43.9,292,22.8,0.338,0
34.0,50,99,20,1,1007.2,42.1,288,20.5,0.338,0
34.0,51,97,8,0,1005.6,41.4,284,19.7,0.338,0
33.6,53,99,11,4,1004.5,43.6,266,16.9,0.338,1
32.2,59,100,14,17,1004.0,40.3,253,17.5,0.338,1
33.0,56,99,4,3,1004.0,31.0,256,13.9,0.338,0
31.3,62,100,20,1,1004.9,34.6,266,14.9,0.338,1
30.4,67,100,20,6,1005.4,22.3,282,10.8,0.338,0
29.6,68,100,69,2,1006.0,23.4,258,21.2,0.338,0
29.2,69,100,100,1,1006.4,19.4,257,18.5,0.338,0
28.9,73,100,100,0,1007.3,16.6,262,17.2,0.338,0
28.5,75,100,100,0,1007.9,13.3,275,15.9,0.338,0
28.1,73,100,100,0,1007.5,16.9,275,18.3,0.338,0
27.6,73,100,32,0,1007.1,17.3,275,18.8,0.338,0
27.0,75,99,2,0,1006.2,17.6,275,18.9,0.338,0
26.5,77,99,33,0,1006.0,17.3,282,18.0,0.338,0
26.3,79,100,100,0,1006.0,15.8,283,15.9,0.338,0
26.4,79,100,100,0,1006.2,13.3,275,15.9,0.338,0
26.3,79,100,100,0,1006.5,17.3,269,18.4,0.338,0
26.4,79,100,100,1,1006.8,18.0,270,17.6,0.338,0
27.6,75,100,98,1,1007.0,15.1,260,15.3,0.338,0
29.1,66,90,98,0,1007.2,15.8,232,8.0,0.338,0
30.1,63,100,89,2,1007.6,19.4,222,10.1,0.338,0
